gene	S1.ALL	S2.ALL	S3.ALL	S4.ALL	S5.ALL	S6.ALL	S7.ALL	S8.ALL	S9.ALL	S10.ALL	S11.ALL	S12.ALL	S13.ALL	S14.ALL	S15.ALL	S16.ALL	S17.ALL	S18.ALL	S19.ALL	S20.ALL	S21.ALL	S22.ALL	S23.ALL	S24.ALL	S25.ALL	S26.ALL	S27.ALL	S28.AML	S29.AML	S30.AML	S31.AML	S32.AML	S33.AML	S34.AML	S35.AML	S36.AML	S37.AML	S38.AML
CLC	0	0	0	4.95419631038687	8.93073733756289	5.61470984411521	3.70043971814109	6.18982455888002	7.12928301694497	4.39231742277876	5.64385618977472	5.6724253419715	0	0	4.52356195605701	4.8073549220576	6.3037807481771	4.70043971814109	0	6.91886323727459	5.16992500144231	4.95419631038687	6.4757334309664	6.37503943134692	0	4.8073549220576	7	7.55458885167764	3.8073549220576	7.01122725542325	7.61470984411521	0	10.380461065089	9.08480838780436	0	7.37503943134692	0	0
OS9	10.9971794809376	11.1780423288648	11.1389117181427	10.7756102807595	11.3387363825739	10.7279204545632	10.8073549220576	11.3128829552844	11.7669429407558	10.4241662888181	11	9.76983784362944	10.806549621986	10.8986013874039	10.8478403556307	10.7714894695006	12.1344263202209	10.1848753429083	10.1059085085712	12.1334633465234	10.1711767976518	10.8757493514201	10.3049216695817	10.8902642770211	10.6238814900135	11.1522848423066	10.7090838125503	11.5255208090951	11.2082343583398	11.3630396302565	10.9359016822676	11.2720465243899	11.5915223465707	10.7168194613299	12.1465686757408	12.0586682503406	11.7846348455575	12.030322282644
PIK3R4	7.86418614465428	7.82017896241519	7.14974711950468	7.49984588708321	7.82017896241519	5.28540221886225	7.88264304936184	6.12928301694497	7.32192809488736	7.56985560833095	7.44294349584873	5.04439411935845	7.99435343685886	7.66533591718518	7.8073549220576	7.70735913208088	9.03066713624694	7.21916852046216	7.14974711950468	8.03342300153745	7.31288295528436	6.62935662007961	6.75488750216347	8.30833903013941	6.02236781302845	6.22881869049588	6.8703647195834	6.93073733756289	6.5077946401987	7.82017896241519	7.62205181945638	7.8703647195834	6.98868468677217	7.43462822763672	8.11894107272351	5.4262647547021	7.08746284125034	7.88874324889826
ADAM10	7.99435343685886	0	8.82017896241519	8.62935662007961	9.3151495622563	7.95419631038687	8.82017896241519	7.89481776330794	6.4262647547021	6.59991284218713	5.78135971352466	0	6.89481776330794	6.93073733756289	9.90689059560852	8.49984588708321	7.876516946565	5.58496250072116	3.4594316186373	7.37503943134692	7.06608919045777	0	7.876516946565	8.4093909361377	1.58496250072116	6.08746284125034	6.88264304936184	0	5.49185309632967	7.91288933622996	7.44294349584873	6.71424551766612	5.20945336562895	6.71424551766612	6.28540221886225	7.78790255939143	8.12928301694497	6.4093909361377
ITGAV	0	0	0	5.28540221886225	4.16992500144231	0	0	0	0	0	0	0	0	1	0	0	3.32192809488736	0	0	0	0	0	1.58496250072116	0	0	0	5	0	0	0	3.70043971814109	0	0	3.16992500144231	0	0	0	4.70043971814109
KCNA5	8.50382573799575	7.19967234483636	7.37503943134692	8.37068740680722	7.33091687811462	7.08746284125034	8.45532722030456	8.53138146051631	7.25738784269265	7.8073549220576	7.38370429247405	7.17990909001493	8.9915218460757	6.02236781302845	8.2336196767597	7.98299357469431	8.16490692667569	6.93073733756289	9.38801728534514	8.35755200461808	7.37503943134692	7.02236781302845	7.94251450533924	7.70735913208088	6.20945336562895	9.89481776330794	8.76155123244448	7.44294349584873	7.4093909361377	7.83920378809694	7.60733031374961	8.04439411935845	7.4178525148859	7.29462074889163	4	7.67948009950545	7.72109918870718	7.2667865406949
HNRNPK	11.0914353863236	11.4115109880121	11.3858624006415	10.3837042924741	11.2390017577656	10.2179576978641	10.3586512008929	11.1124395067816	11.4088604360248	10.2877123795494	12.0334230015375	9.36413465500805	11.3503867423128	11.0854724591813	11.3365065598103	11.2691266791494	12.0518886559054	9.73131903102506	10.8556471660273	12.5403702437436	12.1795981308498	11.007027266894	10.6137894644726	11.7219536128014	10.5166849493096	11.1592406504117	10.0140204703149	11.3089078040639	10.7548875021635	10.9432473959016	10.7056323873614	11.1452953349336	11.2911706993219	11.0586682503406	11.2905948880826	10.0126245388651	10.7681843247769	11.0063260785249
ITPR3	4.08746284125034	5.8073549220576	4.90689059560852	0	0	7	0	0	8.29462074889163	5.83289001416474	0	0	0	6.44294349584873	0	0	8.55842071326866	5.78135971352466	0	0	7.74146698640115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMAD6	0	7.25738784269265	6.08746284125034	6.7279204545632	3	3.8073549220576	4.64385618977472	5.32192809488736	0	5.88264304936184	6.37503943134692	3.90689059560852	0	5	4.85798099512757	0	0	3.8073549220576	0	0	0	0	7.14974711950468	0	1	0	6.88264304936184	5.93073733756289	3.16992500144231	5.28540221886225	5.88264304936184	0	4.95419631038687	3.32192809488736	5.6724253419715	4.58496250072116	6.65821148275179	6.4757334309664
ATP5F1	8.0389189892923	8.87344411251538	9.23840473932508	7.58496250072116	9.35314682549808	7.03342300153745	7.92481250360578	6.56985560833095	9.06069593168755	7.58496250072116	8.63299519714296	6.89481776330794	7.36632221424582	8.3037807481771	8.51569983828404	8.70390357344466	7.92481250360578	7.2667865406949	6.83289001416474	9.31288295528435	4.70043971814109	3.90689059560852	7.53915881110803	8.58120058192496	6.64385618977472	5.08746284125034	5.8073549220576	6.89481776330794	5.4262647547021	7.78135971352466	7.71424551766612	6.58496250072116	8.18487534290828	8.07681559705083	9.02236781302845	8.31741261376487	7.04439411935845	7.96000193206808
PTOV1	9.56033283421244	10.211888294546	9.51766938813381	9.70390357344466	9.54303182025524	9.70217268536555	9.06069593168755	10.0620461377205	10.5225815312548	9.30833903013941	10.4604558963096	8.70735913208088	9.8008998999203	8.79116288855502	10.4614794472862	8.2807707701306	8.78790255939143	7.83920378809694	7.84549005094437	10.7193888209421	3.4594316186373	8.4093909361377	9.49785183695112	9.84077792359505	9.13185696060879	9.34207466799914	2.58496250072116	8.58496250072116	8.70735913208088	8.02790599656988	7.76818432477693	9.07681559705083	8.79766152585376	8.70043971814109	8.58496250072116	9.37503943134693	9.52552080909507	7.4594316186373
C6	8.39231742277876	8.42206476617281	9.21916852046216	8.16490692667569	7.69348695749933	8.27146302790437	8.51569983828404	8.73809225962049	8.14974711950468	7.08746284125034	8.33985000288462	7.31288295528436	7.49185309632967	8.33985000288462	7.76818432477693	7.24792751344359	9.18982455888002	8	7.8703647195834	7.38370429247405	6.18982455888002	8.36632221424582	8.48784003382305	8.33539035469392	7.65105169117893	7.17990909001493	9.15734693536284	8.79116288855502	8.01680828768655	8.84862294042934	7.75488750216347	7.12928301694497	8.79116288855502	7.18982455888002	8.69696752623429	8.89784545600551	9.01402047031493	9.16992500144231
CXorf40A	6.75488750216347	7.95419631038687	0	6.76818432477693	4.70043971814109	7.19967234483636	6.59991284218713	7.02236781302845	0	6.53915881110803	6.28540221886225	5.49185309632967	0	6.97727992349992	5.85798099512757	6.70043971814109	7.02236781302845	2.8073549220576	6.83289001416474	6.4262647547021	7.51569983828404	5.8073549220576	7.65105169117893	7.56985560833095	0	6.65821148275179	0	0	5.32192809488736	0	4.64385618977472	6.68650052718322	4.39231742277876	5.64385618977472	0	2.58496250072116	2.58496250072116	0
CLTC	10.4512111118323	9.2667865406949	9.70217268536555	10.4532706340106	10.5517082616207	8.15987133677839	10.5783726913608	12.1677317411032	11.0416591516372	8.68999797141945	10.4419067045422	8.04984854945056	11.2455527062557	10.0279059965699	10.7389366816761	11.0119260663068	10.2288186904959	10.292321632802	10.7056323873614	13.9335062496294	9.92184093707449	8.48381577726426	7.95419631038687	10.6229669447905	7.69348695749933	10.4737057496194	10.7047682393626	9.83920378809694	9.51175265376738	9.96866679319521	10.8392037880969	9.79279029430106	9.81217730551445	9.80896417491926	9.9957671508778	9.14465824283188	8.71424551766612	9.73640193131829
NMU	6.53915881110803	6.5077946401987	7.10852445677817	6.91886323727459	6.5077946401987	7.33091687811462	6.97727992349992	7.33091687811462	7.49185309632967	7.14974711950468	7.14974711950468	6.53915881110803	6.24792751344359	6.8073549220576	6.39231742277876	6.52356195605701	7.45121111183233	6.6724253419715	7.02236781302845	7.28540221886225	1	5.70043971814109	6.98868468677217	6.74146698640115	6.90689059560852	0	7.22881869049588	7.06608919045777	7.43462822763672	7.27612440527424	7.49185309632967	6.90689059560852	7.4262647547021	6.20945336562895	7.27612440527424	7.02236781302845	6.96578428466209	6.70043971814109
IFNA21	8.62570884306447	8.08746284125034	9.07681559705083	8.56985560833095	7.76818432477693	8.57742882803575	8.75822321472672	8.86727873970966	9.0389189892923	8.2045711442492	8.71424551766612	7.97727992349992	7.4093909361377	8.48784003382305	7.70043971814109	8.18487534290828	9.54689445988764	8.07681559705083	7.5077946401987	7.70735913208088	7.74146698640115	7.89481776330794	8.52356195605701	8.56224242422107	7.62935662007961	8.2045711442492	9.53915881110803	8.79766152585376	8.27612440527424	8.7176764230664	8.65463602852797	8.16992500144231	8.55074678538324	6.56985560833095	8.8073549220576	8.69696752623429	9.1873520732005	9.45327063401062
HLA-A	13.4096561130599	13.5251537266858	12.2943335596718	13.2238508829734	13.0552824355012	12.0409745988173	12.8025163651212	13.4819255358607	12.6179265567988	11.8073549220576	12.1289609508557	13.3231955316781	13.8565227944298	13.5144675028193	13.8587580999354	11.7557221536423	13.5488219084588	13.0967151544885	12.8474489039824	13.4199601778479	8.61838550225861	13.8446076986103	10.7565563225241	12.4775053173697	13.6883596000723	13.4083297407674	12.0450770519349	12.6967502365222	12.2796105810525	13.9586433341328	13.6998977387062	13.0980320829605	13.3212234819108	13.4844453077716	13.8516514532237	13.2653220242349	13.1360298493856	13.3467907217507
GALNS	8.67595703294175	1	8.34872815423108	0	8.88264304936184	0	0	8.56605403817109	7.32192809488736	6.4757334309664	7.83920378809694	5.12928301694497	7.09803208296053	7.49984588708321	8.49185309632967	5.7279204545632	8.43045255166553	6.79441586635011	6.5077946401987	8.40514146313634	5.58496250072116	8.87344411251538	7.85174904141606	8.71080643369935	7.70043971814109	7.64385618977472	0	8.07681559705083	6.8703647195834	9.4241662888181	0	7.98299357469431	8.36632221424582	6.22881869049588	6.71424551766612	6.6724253419715	5.24792751344359	6.89481776330794
CASR	7.3037807481771	5.70043971814109	7.20945336562895	7.65821148275179	6.39231742277876	7.93663793900257	7.08746284125034	7.09803208296053	7.94251450533924	6.37503943134692	4.24792751344359	6.53915881110803	5.12928301694497	0	5.88264304936184	6.90689059560852	3	6.8703647195834	7.23840473932508	4.52356195605701	4.95419631038687	6.6724253419715	7.49185309632967	5.78135971352466	7.10852445677817	0	0	6.64385618977472	7.25738784269265	6.4262647547021	6.4594316186373	5	7.37503943134692	5.20945336562895	8.57742882803575	7.79441586635011	7.25738784269265	6.4594316186373
IGLL1	0	0	0	0	6.16992500144231	6.55458885167764	6.83289001416474	0	0	0	0	0	0	0	8.5274770060604	9.29232163280204	0	6.93073733756289	5.52356195605701	10.1623913287569	0	0	0	9.40726776424473	5.12928301694497	7.96578428466209	0	0	0	0	0	0	0	0	0	0	6.4757334309664	0
SQSTM1	0	0	0	0	5.04439411935845	0	0	0	0	0	0	4.32192809488736	0	0	0	0	0	5.32192809488736	0	0	6.3037807481771	0	0	0	4	0	3.8073549220576	0	0	0	0	5.85798099512757	4	2.58496250072116	5.64385618977472	5.28540221886225	0	0
DDX17	8.4757334309664	0	7.8008998999203	10.1382718001722	7.61470984411521	7.48381577726426	8.16490692667569	7.63662462054365	8.13955135239879	6.5077946401987	6.14974711950468	0	8.71080643369935	7.71424551766612	9.86108690599539	9.319672120947	7.14974711950468	6.59991284218713	8.36194377373524	10.3520434257954	8.09803208296053	4.75488750216347	5.95419631038687	8.59245703726808	10.4125698468052	10.7515440590891	5.93073733756289	9.9469062744564	3.8073549220576	3.16992500144231	0	3.70043971814109	4.70043971814109	8.83920378809694	0	2.8073549220576	11.7456743240021	0
PFKP	0	8.55842071326866	7.25738784269265	7.8073549220576	10.7431513941125	7.56985560833095	7.52356195605701	0	10.1947568544222	0	9.35535109642481	0	7.56224242422107	9.84549005094438	9.03617361255349	8.06608919045777	8.90989308377004	8.23840473932508	7.19967234483636	9.85174904141606	5.28540221886225	0	8.07146236255662	8.56985560833095	7.68650052718322	0	0	0	7.8008998999203	0	3.70043971814109	4.75488750216347	6	6.88264304936184	8.23840473932508	0	0	0
G0S2	0	10.7465143211385	0	0	0	0	0	0	0	4.39231742277876	0	0	0	0	0	0	0	0	0	0	6.2667865406949	0	3.16992500144231	0	0	0	0	0	0	13.6360581246629	11.527965641134	7.83289001416474	7.16992500144231	0	10.3772105303886	0	2.32192809488736	10.7082217300384
MAOA	0	0	7.02236781302845	0	0	5	0	6.32192809488736	4.58496250072116	7.53915881110803	0	0	0	0	0	4.70043971814109	5.93073733756289	7.24792751344359	0	0	5.20945336562895	0	0	0	0	0	8.11894107272351	7.03342300153745	0	4.75488750216347	8.14974711950468	7.3037807481771	0	6.37503943134692	0	0	0	0
NFKBIB	0	6.59991284218713	7.55458885167764	4.70043971814109	4.90689059560852	5.8073549220576	6.76818432477693	0	0	4.90689059560852	7.49185309632967	0	2.58496250072116	0	3.70043971814109	0	0	5	0	5.4594316186373	0	0	5.55458885167764	0	7.27612440527424	4.4594316186373	7.90086680798075	5.90689059560852	7.53138146051631	5.83289001416474	6.6724253419715	2	7.88264304936184	0	0	1.58496250072116	3.90689059560852	8.18982455888002
SPRR1B	6.12928301694497	0	5.24792751344359	0	4.90689059560852	0	0	3.4594316186373	6.64385618977472	0	3.8073549220576	6.85798099512757	4.08746284125034	5.6724253419715	6.79441586635011	0	5.04439411935845	6.58496250072116	4.90689059560852	0	6.98868468677217	6.37503943134692	7.67948009950545	0	5.93073733756289	7.39231742277876	8.01680828768655	0	0	3.90689059560852	0	0	0	0	0	0	0	0
DCTN2	9.95710204156229	9.62205181945638	9.71080643369935	9.319672120947	9.79116288855502	8.7176764230664	8.95128471496697	8.69696752623429	10.9571020415623	9.33091687811462	10.7764330324447	8.2807707701306	9.49984588708321	9.69522829149575	9.50581155391959	9.70563238736142	9.99435343685886	9.89935692292311	8.84235034341381	10.4726908392428	9.45532722030456	8.17990909001493	8.91886323727459	9.876516946565	9.35974956032233	9.73640193131829	8.76155123244448	8.85798099512757	8.51963625284321	7.98299357469431	9.06069593168755	9.06069593168755	8.99717948093762	9.04439411935845	9.07414146275251	8.91288933622996	9.25266543245025	8.77478705960117
FEV	10.9476369379518	10.5352753766208	11.4204866128258	11.0341111460966	9.99859042974533	10.5507467853832	11.1111356702347	11.6101020629997	11.3755825124905	10.5517082616207	10.2946207488916	10.1586096882145	10.3049216695817	9.57742882803575	10.0660891904578	10.595257481449	11.6087168540206	10.4157417682901	9.97010589061218	10.6786001390995	9.86263735755879	10.3476213685681	10.6275338844728	10.8017083589165	10.3619437737352	10.3728650601126	11.0768155970508	10.9091430473399	11.0306671362469	10.9865531497567	10.4439795426013	10.7219536128014	10.8657332708518	10.2021238238305	10.654636028528	10.9943534368589	10.8895039634115	11.4918530963297
NAGA	8.82336724004623	8.72451385311995	9.43462822763673	9.06608919045777	8.55074678538324	6.10852445677817	7.6724253419715	8.78135971352466	8.94251450533924	8.4262647547021	8.14974711950468	5.32192809488736	8.16490692667569	8.69696752623429	8.61470984411521	8.80413102118332	9.86263735755879	8.78790255939143	8.0389189892923	9.02236781302845	7.467605550083	8.4797802640291	7.03342300153745	9.11374216604919	8.36194377373524	8.86727873970966	9.87805091272854	8.96289600533726	8.95128471496697	9.71424551766612	8.23840473932508	8.64745842645492	8.56224242422107	7.43462822763672	9.35314682549808	8.25738784269265	8.93957921431469	9.23122118071119
HSD17B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFA4	5.12928301694497	0	0	0	0	0	0	0	5.64385618977472	0	3.58496250072116	0	0	3.32192809488736	2	3.70043971814109	0	5.35755200461808	0	0	0	0	0	6.83289001416474	2.8073549220576	4.24792751344359	0	0	5.83289001416474	0	0	0	0	5.93073733756289	5.95419631038687	0	0	10.047123912114
RANBP1	10.3208005488816	10.5488219084588	11.2015113445001	10.3162815317462	10.7607199474656	10.3706874068072	10.4051414631363	10.1497471195047	11.3896313392605	11.0042204663182	9.97441458980553	10.393390457444	10.1649069266757	10.3782948559119	10.8121773055144	9.70390357344466	9.70217268536555	9.4757334309664	9.93221475196838	11.0901124196643	9.319672120947	9.35093918154643	9.86108690599539	10.4614794472862	9.93073733756289	9.23840473932508	9.90086680798075	7.68650052718322	9.07948478382682	10.3331553503106	10.8025163651212	9.67065624911844	9.87805091272854	8.98299357469431	9.86263735755879	10.7056323873614	9.48784003382305	9.64565843240871
POU4F2	6.2667865406949	6.14974711950468	6.74146698640115	6.3037807481771	5.39231742277876	6.32192809488736	6.39231742277876	6.89481776330794	6.24792751344359	4.32192809488736	5.28540221886225	2.32192809488736	5.58496250072116	5.97727992349992	5.12928301694497	4.58496250072116	6.8703647195834	5.39231742277876	5.58496250072116	5.08746284125034	6.06608919045777	6.22881869049588	4.58496250072116	5.97727992349992	6.49185309632967	5.64385618977472	6.96578428466209	5.83289001416474	6.78135971352466	6.95419631038687	5.88264304936184	6.95419631038687	6.08746284125034	4.90689059560852	5.35755200461808	6.14974711950468	6.08746284125034	6.62935662007961
PRB4	9.41362792902417	8.2240016741981	8.65105169117893	8.09803208296053	7.15987133677839	0	8.68299458368168	9.88569637333939	7.01122725542325	9.20701432017753	7	7.83289001416474	6.84549005094437	8.71424551766612	9.11894107272351	8.28540221886225	8.61838550225861	7.2667865406949	0	8.49585502688717	4.39231742277876	9.2336196767597	9.06339508128851	9.43671154213721	9.10590850857116	6.4757334309664	0	9.68474862042163	7.70735913208088	0	0	9.94544383637791	8.59991284218713	7.90086680798075	6.71424551766612	4.95419631038687	8.85486838326024	9.4093909361377
NR2F6	9.1006623390052	8.72451385311995	9.5372184005386	9.28771237954945	8.31741261376487	8.99435343685886	8.95128471496697	9.4093909361377	8.467605550083	8.38801728534514	8.58120058192496	8.92777796208234	8.94544383637791	8.99717948093762	8.4757334309664	8.11894107272351	9.06339508128851	7.85798099512757	8.13442632022093	8.27146302790437	8.2336196767597	9.4655664048094	9.2336196767597	9.19475685442225	8.16490692667569	8.55458885167764	9.13955135239879	8.47167521439204	9.63117705570398	8.51175265376738	7.57742882803575	9.4898479604393	7.876516946565	8.17990909001493	8.35755200461808	9.4898479604393	8.48784003382305	9.40514146313634
